"state.abb","fips","county_name","pslave1860","longitude","latitude","coarea00","coarea","rugged","land.ineq1860","sfarmprop1860","totpop1860","fvalpc1860","fvalpac1860","acimp1860","fbprop1860","rail1860","water1860","sprop1850","sprop","cottonsuit","nmatch.diff.20","blkprop1870","blkprop20","blkprop40","blkprop70","blkprop00","blkprop2010","totpop00","highsch90","unemp","medinc00","wbincratio00","slavesperhouse","s.mortrate","w.mortrate","livstock","livstock1870","farmval","farmval1870","totpop1880","totpop1890","totpop10","totpop20","totpop30","totpop40","totpop50","lynchings","lynchrate","tractors40","tractors30","blklwage1940","whtlwage1940","btenantprop25","wtenantprop25","coacres25","bfarmerownerprop25","wfarmerownerprop25","sprop.1","land.ineq","sfarmprop","totpop","fvalpc","acimp","fbprop","rail","water","pdem1840","pdem1844","pdem1848","pdem1852","pdem1856","pdem1860","pdem1864","pdem1868","pdem1872","pdem1876","pdem1880","pdem1884","pdem1888","pdem1892","pdem1896","pdem1900","pdem1904","pdem1908","pdem1912","pdem1916","pdem1920","pdem1924","pdem1928","pdem1932","pdem1936","pdem1940","pdem1944","pdem1948","pdem1952","pdem1956","pdem1960","pdem1964","breckinridge1860","wallace68.alt","thurmond48","wht.obama.vote","stot1860","whtot1860","wbincratio2014","w.med.income2014","b.med.income2014","outflow","inflow","dem","rep","affirm","resent","sample.size","sample.size.res"
"AZ",4007,"Gila",0,-110.811737227568,33.7997403424338,1.2094242019335,4768,351.704040527344,NA,NA,664.193371625847,31.7789873855193,25.6313588850174,823.498780268783,0.00103680663556247,0,0,NA,NA,0.0808221590909091,0,NA,0.0124230859101176,0.00775128838982696,0.00249529994872671,0.00383753774228109,0.00434725824206579,51335,68.0999984741211,7.3,27960,0.985343511450382,NA,NA,NA,NA,NA,NA,NA,NA,2021,16348,25678,31016,23867,24158,0,0,0.000756578947368421,0.000432272824005107,NA,NA,NA,NA,3007360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2999992370605,64.3000030517578,46.5999984741211,34.9000015258789,49.2000007629395,68.8000030517578,74,68.4000015258789,67.8000030517578,65.8000030517578,56.6500015258789,48.7400016784668,57.9199981689453,64.7300033569336,NA,9.55807766334859,0,NA,0,654.89673034337,0.625786259541985,40989,65500,6677,6761,0.597178441095136,0.267418747807782,0.340426833064991,3.51240747528745,17.4362288481418,9.06464671484425
"AZ",4009,"Graham",0,-109.887431894295,32.9326849127287,1.15891749034301,4629,420.260833740234,NA,NA,454.932848164351,28.9373297002725,12.4596273291925,1056.57588874843,0,0,0,NA,NA,0.0843825153374233,NA,NA,0.0086716594402838,0.00767770164286304,0.0224393774882374,0.0186628445161098,0.0183503492745836,33489,67.5999984741211,8.7,27564,2.25793567374396,NA,NA,NA,NA,NA,NA,NA,NA,5670,23999,10148,10373,12113,12985,0,0,0.00827006507592191,0.00323974082073434,NA,6.30809844150953,NA,NA,2963200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4000015258789,70.8000030517578,54.2999992370605,51.0999984741211,56.4000015258789,79.0999984741211,80.9000015258789,72.5999984741211,67.4000015258789,63.2000007629395,50.0999984741211,41.4500007629395,45.6199989318848,51.1699981689453,NA,13.040078777518,0,NA,0,454.932848164351,1.2671017517901,47956,37847,5722,5930,0.0579090937516351,0.942090906248365,0.0579090937516351,4.47368351295068,5.72413781162976,1.24825798227847
"AZ",4011,"Greenlee",NA,-109.240125921557,33.215276145678,0.46308244825138,1847,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.0522925,NA,NA,0.00390574143991668,0.00103472062543113,0.00232333010648596,0.00514800514800515,0.0105487732606377,8547,74.1999969482422,8.9,43696,1.07357212003872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15362,9886,8698,12805,0,0,0.00308497865528282,0.000332800851970181,NA,6.95416165179629,NA,NA,1201920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5999984741211,63.9000015258789,55.5999984741211,57,57.4000015258789,79.6999969482422,86.1999969482422,77.5999984741211,72.3000030517578,69.9000015258789,68.6699981689453,60.310001373291,69.9700012207031,73.5400009155273,NA,4.66354172676802,0,NA,NA,NA,0.478054320987654,48403,101250,973,1200,0,1,0,4.5,0.781208765773395,0.781208765773395
"AZ",4012,"La Paz",0,-113.981290237911,33.7292250705196,1.13717410118621,4500,NA,NA,NA,625.033458282786,31.7789873855193,25.6313588850174,774.946442574562,0.00103680663556247,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.00786203398427593,0.006296061301186,19715,63,8.2,23534,1.2048771389938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,616.284933983338,NA,38813,NA,2513,2580,0.334772569194774,0.341832847268939,0.360865361201132,5,8.84635051201351,2.74391686283688
"AZ",4013,"Maricopa",0,-112.491230303287,33.3488184298684,2.31420248136099,9203,257.274932861328,NA,NA,857.859372786367,31.7789873855193,25.6313588850174,1063.61517189255,0.00103680663556247,0,0,NA,NA,0.033669881305638,NA,NA,0.0160310797535054,0.0419349814439855,0.0339754548216991,0.0372869284660347,0.049911752770481,3072149,81.5,3,40134,1.33394314663665,NA,NA,NA,NA,NA,NA,NA,5689,10986,34488,89576,150970,186193,331770,0,0,0.0384573718990359,0.0284873748734675,5.56068163101553,6.58271741998659,NA,NA,5690240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9000015258789,52.0999984741211,43.7999992370605,38.5999984741211,37.5999984741211,64.5999984741211,67.3000030517578,60.4000015258789,56.2000007629395,51.2999992370605,39.4199981689453,36.9000015258789,40.560001373291,45.9900016784668,NA,6.75600759248378,0,NA,0,845.852009870228,1.4470031709726,55672,38474,2729356,797414,0.35866365915825,0.498232380783761,0.249884700297315,3.94644243620233,1802.14717831199,846.565562071568
"AZ",4015,"Mohave",0,-113.758153937357,35.7045384353131,3.47459146997911,13312,458.745147705078,NA,NA,5551.37277988982,22.1728918029494,12.7815347220929,9630.29797928523,0.00029363276684051,0,1,NA,NA,0.0371338613861386,0,0.0223463687150838,0.000380300437345503,0.0019788150389943,0.000812159183199907,0.00537308426647402,0.00940125683114703,155032,72.8000030517578,4.8,28250,1.13107663711753,NA,NA,NA,NA,29700,NA,4100,1190,1444,3773,5259,5572,8591,8510,0,0,0.000188536953242836,0.000245052277819268,NA,7.25417784645652,NA,NA,8569600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7000007629395,60,42,24.5,39,72.6999969482422,71.6999969482422,62.7999992370605,57,55.2999992370605,37.9000015258789,38.7599983215332,44.1300010681152,51.689998626709,NA,20.4238015316404,0,NA,0,4939.81735427077,1.65831503723794,38521,23229,34396,40384,0.310200233060619,0.560710618882267,0.229543277519046,4.2333758310311,138.126825357242,72.706525904825
"AZ",4017,"Navajo",0,-110.32140921916,35.399632387758,2.55966567294199,9953,189.059204101562,NA,NA,2700.49183371924,24.1341072870406,11.4428219810195,5695.61946789549,0.000220635975325733,0,0,NA,NA,0.0341983870967742,0,NA,0.00286123032904149,0.00501797779446047,0.0191973174054281,0.00879244895865394,0.00872972293832423,97470,64.5999984741211,13.5,25913,1.42081781502173,NA,NA,NA,NA,NA,NA,NA,NA,NA,11471,16077,21202,25309,29446,0,0,0.00111933710019171,0.000315688453379129,7.01211529430638,6.91423424507985,NA,NA,6335360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2000007629395,65.9000015258789,48.9000015258789,27.7000007629395,45,62.7999992370605,73.3000030517578,66.4000015258789,62.5999984741211,58.5,42.7099990844727,34.0499992370605,42.6699981689453,49.4300003051758,NA,14.6939773769489,0,NA,0,2314.9897623188,2.64564943253468,46156,17446,16007,16143,0.220848594862087,0.743739204798728,0.271280008417885,4.1275123489469,37.3719087117715,26.1539385077035
"AZ",4019,"Pima",0,-111.789883027639,32.0974005208259,2.27363780068124,9186,330.313903808594,NA,NA,1202.91903407126,28.9373297002725,12.4596273291925,2793.76451413568,0,0,0,NA,NA,0.0283481707317073,NA,0.00209937018894332,0.0120818915801615,0.0285977099865455,0.0293516309463214,0.0303337734341852,0.0353721399257138,843746,80.5,3.2,32544,1.26342494714588,NA,NA,NA,NA,77496,NA,151840,17006,12673,22818,34680,55676,72838,141216,0,0,0.00231644302564658,0.00175894266175697,6.5510803350434,6.92755790627832,NA,NA,6083200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7000007629395,42.2000007629395,42,30.7000007629395,42.7000007629395,62.4000015258789,65.9000015258789,59.5999984741211,54.4000015258789,49.7000007629395,39.7999992370605,37.4199981689453,47.2999992370605,53.4300003051758,NA,4.86653219601305,0,NA,0,1202.91903407126,1.32591965942583,48587,36644,186609,210155,0.403844821191085,0.40784161564361,0.328970944600191,3.63442032184616,503.673503780525,262.520586540716
"AZ",4021,"Pinal",0,-111.344758936543,32.9043283728886,1.34151505692998,5370,296.730560302734,NA,NA,552.29438761695,28.9373297002725,12.4596273291925,1282.69685471544,0,0,0,NA,NA,0.119205128205128,0,NA,0.0060136391816491,0.0177178322526958,0.0442900053006655,0.0275862836413004,0.045812598131836,179727,65.5,5.6,28003,1.56438459286521,NA,NA,NA,NA,NA,NA,NA,3044,4251,9045,16130,22081,28841,43191,0,0,0.0153402751952399,0.00650557620817844,NA,6.73933662735717,NA,NA,3443200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9000015258789,56.5,45.7999992370605,37.5999984741211,46.5,75,71.9000015258789,68.5999984741211,61,60.7000007629395,47.560001373291,46.689998626709,52.8499984741211,58.7400016784668,NA,6.58822907116158,0,NA,0,552.29438761695,0.965416288909036,51113,52944,47060,71308,0.219164276822914,0.550302573435311,0.184569907998508,4.16493523979388,116.167890499619,50.2396593164049
"AZ",4023,"Santa Cruz",NA,-110.846600004287,31.5260154807043,0.304510114070304,1238,229.90673828125,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.109764772727273,NA,NA,0.257624714319489,0.0226745412360262,0.00644422168122583,0.00377791094551992,0.00377477857444116,38381,57.2000007629395,17,26515,1.33932584269663,NA,NA,NA,NA,NA,NA,NA,NA,NA,6766,12689,9684,9482,9344,0,0,0.00501605136436597,0.00292412530512612,NA,6.50128967054039,NA,NA,786560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.2999992370605,50.2999992370605,45.4000015258789,46.4000015258789,51.0999984741211,71.0999984741211,68.3000030517578,61,63.7999992370605,56.5,44.2999992370605,40.7099990844727,59.5800018310547,56.5,NA,4.01813023479951,0,NA,NA,NA,0.408240068388834,41547,101771,3433,3107,0.272836105033535,0.639752889085576,0.243280506786748,5,9.7897489200047,2.67421658092918
"AZ",4025,"Yavapai",0,-112.553906808615,34.5998855478693,2.06882369003902,8123,345.892181396484,NA,NA,2500.62206826221,19.4288267884746,10.7321248965674,4526.98356531829,0.000230770368881173,0,0,NA,NA,0.0938963455149502,0,0.00373482726423903,0.0117421718854097,0.00565802874278601,0.0039474042414178,0.00391005092020511,0.00600380035349922,167517,78.9000015258789,3.5,30230,1.99205673758865,NA,NA,NA,NA,0,NA,0,5013,8685,15996,24016,28470,26511,24991,0,0,0.00237532443455692,0.00118865030674847,NA,7.09007683577609,NA,NA,5216000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2999992370605,58.0999984741211,38.2999992370605,26.6000003814697,42.0999984741211,69.1999969482422,66.8000030517578,60.5,55.2000007629395,49.7999992370605,35.5800018310547,34.3300018310547,38.7900009155273,42.3899993896484,NA,10.1919186656643,0,NA,0,2005.3194436807,0.887798797772461,44160,49741,32768,35351,0.246023690657385,0.575675877929459,0.284905856371965,3.80680584892512,132.005401349429,52.4177609744806
"AZ",4027,"Yuma",NA,-113.905612091679,32.7694068386551,1.37580775374591,5514,197.118850708008,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.00123380629241209,0.0256307031669351,0.0451205629721619,0.0327321748565604,0.0221838951170435,0.0200816343211529,160026,64.9000015258789,30.1,27227,1.14657589106928,NA,NA,NA,NA,36800,NA,5400,3215,2671,7733,14904,17816,19326,28006,0,0,0.00544566850275413,0.00438069490337439,4.60517018598809,7.03878354138854,NA,NA,6391680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5999984741211,59,42.2999992370605,27.7999992370605,40.5999984741211,71.6999969482422,74.5,68.5999984741211,65.3000030517578,64.4000015258789,48.2700004577637,51.9700012207031,54.4199981689453,54.5200004577637,NA,7.83931776327331,0,NA,NA,NA,0.875321977565434,42138,48140,29099,35435,0.258400892872739,0.585895753987363,0.222301680805052,4.32125516693454,41.7358480505844,10.7240126906532
"AR",5001,"Arkansas",0.558244300526554,-91.3749340703166,34.2907887071807,0.262142886694506,988,4.89769601821899,0.62845295190964,0.599487373541901,7486.96111768589,622.501022329155,119.011754149019,39161.1818784079,0.000191707388789163,0,1,0.473959938366718,0.556422433288105,0.551097222222222,1,0.509433962264151,0.241586370618629,0.227073699717641,0.226410245427678,0.233649814448889,0.245070718754929,20749,61.0999984741211,4.9,28742,1.60580428758932,7.62200876306033,NA,NA,632069,364094,5498395,965012,8038,11432,16103,21483,22300,24437,23665,11,0.000512032770097286,0.166968599033816,0.18,5.85793315448346,6.16331480403464,72.2986247544204,48.0120481927711,640000,0.25147347740668,0.445180722891566,0.556422433288105,0.631906793345472,0.602649006622517,8844,621.709068294889,45493,0,0,1,39.4000015258789,53.7999992370605,48.0999984741211,53.7999992370605,50.2000007629395,6.09999990463257,NA,NA,49.2000007629395,55.7999992370605,54.5999984741211,47.5999984741211,44.9000015258789,57.5,67.5,61.7999992370605,58.0999984741211,56,58.5,62.4000015258789,48.4000015258789,57.2999992370605,58.5999984741211,84.4000015258789,85.1999969482422,74.9000015258789,62.2000007629395,53.0999984741211,49.4199981689453,48.5499992370605,55.5699996948242,45.7700004577637,47.4000015258789,35.136744725427,24,0.208927338030115,4179.55337221207,3305.97243970799,1.65648158704823,43587,26313,4056,3169,0.744230054755318,0.255769945244682,0.277799724999498,4.47020544999253,3.83669356657802,0.961935472472937
"AR",5003,"Ashley",0.462376098429585,-91.7680321379819,33.1911811667935,0.235254177802682,921,11.5924215316772,0.539901860821639,0.560792879163996,9190.36220047474,306.669037049802,58.0591492374356,48543.5898247925,0,0,1,0.312925170068027,0.437834691501746,0.470811428571429,1,0.468042775428998,0.446091413925673,0.45883890237073,0.303931774503523,0.271014911809658,0.258088134352263,24209,62.7999992370605,8,30040,2.01815439615685,3.99906367041199,NA,NA,446241,428654,2532356,718592,10156,13295,25268,23410,25151,26785,25660,9,0.000384451089278086,0.0139000535905681,0.00482047872340426,5.72358510195238,6.49223983502047,88.7532133676092,44.8373408769448,601600,0.0989717223650386,0.515558698727016,0.437834691501746,0.533284645134421,0.568690095846645,8590,294.802793946449,44225,0,0,1,NA,NA,NA,62.4000015258789,NA,1.29999995231628,NA,NA,51.4000015258789,57.7000007629395,52,46.7999992370605,57.5999984741211,67.9000015258789,78,71.5999984741211,69.0999984741211,55.2000007629395,54.2000007629395,75,63.5,63.5999984741211,63.7999992370605,92.8000030517578,93.5999984741211,90.6999969482422,88.1999969482422,76.5999984741211,73.3899993896484,66.0400009155273,62.0299987792969,43.2299995422363,58.0999984741211,48.0432256198777,14.1999998092651,0.0957051299836307,4249.40381741025,4940.95838306449,2.07264785621046,41283,19918,4073,3747,0.41396447893807,0.41201204092713,0.294456419346788,3.29719067436623,5.26247252288328,0.701757434049854
"AR",5005,"Baxter",0.0383496607813833,-92.3369811097132,36.287219218915,0.152459403206305,554,53.1000213623047,0.457326305339609,0.757309602534197,3704.09251223824,87.3585600154767,25.1330940540422,12874.8250150761,0.000656981831372429,0,1,NA,NA,0.374259523809524,0,NA,0.000391542678151919,0,0.0094000913897774,0.00112020007294326,0.00161395225591983,38386,67.9000015258789,3.8,26352,0.581698566970763,NA,NA,NA,NA,NA,NA,NA,6004,8527,10389,10216,9519,10281,11683,0,0,0.00547285464098074,0.00213310580204778,NA,5.64190707093811,NA,33.4658714380384,375040,NA,0.611663353214049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.5,71.5999984741211,75.6999969482422,65.6999969482422,71.9000015258789,78.8000030517578,71.1999969482422,62.0999984741211,62.2000007629395,53.5,69,56.0999984741211,58.0999984741211,56.2999992370605,82.9000015258789,66.9000015258789,63.4000015258789,58,62.4000015258789,49.689998626709,45.4500007629395,43.6699981689453,59.2900009155273,NA,22.7111712524432,3.09999990463257,0.334253271852519,142.050691347198,3559.39170141989,NA,35642,NA,6451,7571,0.241774407072537,0.603847077518593,0.236887992258406,4.72921826292681,36.877360123638,9.79302192797468
"AR",5007,"Benton",0.0412637008381689,-94.2573361472467,36.3391876565555,0.228887283882117,846,34.7454719543457,0.501324531757031,0.669902912621359,9306,151.721470019342,34.2840492436199,41183,0.000107457554266065,0,0,0.054177897574124,0.0412637008381689,0.395146774193548,0,0.0131588460704215,0.00281356025708217,0.00127254619895983,0.00574530469926302,0.00410023076020495,0.0127135299246857,153406,74.8000030517578,2.2,36004,0.987466666666667,8.06756756756757,NA,NA,494380,467608,1411920,677035,20328,27716,33389,36253,35253,36148,38076,0,0,0.0493792325056433,0.0440567922374429,NA,5.52146091786225,NA,24.6307385229541,560640,NA,0.665668662674651,0.0412637008381689,0.501324531757031,0.669902912621359,9306,151.721470019342,41183,0.000107457554266065,0,0,77.3000030517578,78.5,76.3000030517578,78.5999984741211,90.9000015258789,19.7000007629395,NA,NA,83,83.5,80.0999984741211,78.5,68.5999984741211,62.5,83.0999984741211,72.3000030517578,57.2999992370605,63.7999992370605,60.2000007629395,66.5,58.2999992370605,50.5999984741211,41.4000015258789,72.5999984741211,58.7999992370605,54.5999984741211,46.2999992370605,50.4000015258789,30.9300003051758,36.3300018310547,31.2199993133545,48.4900016784668,54.7000007629395,17.0676745009296,4.19999980926514,0.305143655237941,384,8905,0.770974867669737,55494,71979,34360,41203,0.18970316502481,0.64359650362231,0.212159582857103,3.93441151120076,109.270189057066,51.1429764625304
"AR",5009,"Boone",0.0358944972922293,-93.0914888150095,36.3085978360807,0.156417200962943,591,85.6604232788086,0.469930475086906,0.701176743819186,5284.05574591451,87.7027277398051,21.2781750471544,21779.4101899668,0.00013408319155406,0,1,NA,NA,0.410614,0,0.0105233219567691,0.000124239035905081,0,0.0025690767052902,0.00114881583598445,0.00195106088935859,33948,67.5999984741211,5.4,28336,NA,NA,NA,NA,NA,337883,NA,601945,12146,15816,14318,16098,14937,15860,16260,0,0,0.00960340531561462,0.00591077302631579,NA,5.94017125272043,NA,32.4922532093847,389120,NA,0.547587428065516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.4000015258789,82.1999969482422,75.4000015258789,72.3000030517578,66.8000030517578,72.9000015258789,74.5,67.1999969482422,56.7000007629395,60.2999992370605,59.7999992370605,66.5999984741211,60.9000015258789,54,52.2999992370605,78.0999984741211,69.1999969482422,71.5999984741211,61.2000007629395,63.9000015258789,45.2599983215332,47.0999984741211,44.5,56.7200012207031,NA,20.521533901072,5.5,0.290487098994127,189.668524663717,5093.67871819203,NA,38996,NA,6592,6397,0.49013477490764,0.279081332648883,0.445407499358945,4.05332407324053,52.2271645182402,19.2392107359617
"AR",5011,"Bradley",0.314945102451273,-92.1623746993498,33.4659412405421,0.164361685093,651,16.8190727233887,0.554877714240143,0.65179721843975,5567.02098647706,239.535711337757,43.274216589128,30815.1235801465,0,0,1,0.32018803865239,0.3206962327134,0.395577272727273,1,0.292505204718945,0.31014402003757,0.344753274023319,0.314446705274691,0.286269841269841,0.27572123740007,12600,56.0999984741211,8.8,24482,2.1318147616116,5.23181818181818,NA,NA,395306,351714,2084198,607980,6285,7972,14518,15970,17494,18097,15987,3,0.000187852222917971,0.00577812018489985,0.00237101669195751,6.08677472691231,6.21460809842219,43.2098765432099,29.2517006802721,421760,0.527777777777778,0.681243926141885,0.3206962327134,0.564153345593436,0.657179818887451,8388,248.473772055317,46906,0,0,1,NA,51.7000007629395,35.2999992370605,48.9000015258789,53.7000007629395,3.20000004768372,NA,NA,62.7999992370605,71,63.2999992370605,68.3000030517578,76.4000015258789,81.8000030517578,83.6999969482422,83.5999984741211,73.5,72,64.5999984741211,73.4000015258789,65.1999969482422,64.4000015258789,76.9000015258789,93.8000030517578,96,93.9000015258789,91.0999984741211,65.1999969482422,73.3000030517578,68,99.9899978637695,54.3300018310547,57.0999984741211,42.9814345991561,24.2999992370605,0.171356406580654,1753.30599493441,3813.71499154265,1.74887759423973,41291,23610,2472,1874,0.336098039805102,0.663901960194897,0,NA,7.10035362269474,0
"AR",5013,"Calhoun",0.239093346331952,-92.503214961287,33.5580050538634,0.158983328576496,628,20.041332244873,0.505752476731495,0.562913907284768,3710.65281370609,121.651474530831,25.4129626801079,17762.8398523035,0,0,1,NA,0.239093346331952,0.401152,1,0.285491824552297,0.359109003133734,0.313615608136156,0.317423290866679,0.233809192200557,0.222056631892697,5744,63.2999992370605,9,27092,1.73688305913739,5.99186991869919,NA,NA,163542,189715,499136,258884,5671,7267,9894,11807,9752,9636,7132,2,0.000169391039214026,0.00796178343949045,0.00248410174880763,5.7037824746562,5.78382518232974,41.0501193317422,32.1649484536082,402560,0.52744630071599,0.65360824742268,0.239093346331952,0.514308324612831,0.562913907284768,4103,121.651474530831,19641,0,0,1,NA,NA,NA,74.4000015258789,83.9000015258789,4.40000009536743,NA,NA,68,63,60.7000007629395,58.0999984741211,60.7000007629395,75.3000030517578,80.5,72.6999969482422,67.4000015258789,69.3000030517578,56.0999984741211,72.3000030517578,64.5999984741211,74.1999969482422,74.0999984741211,94.9000015258789,95.8000030517578,94.9000015258789,88.0999984741211,83.6999969482422,82.879997253418,73.9499969482422,72.0199966430664,60.6800003051758,63.2000007629395,47.9278391167192,11.3000001907349,0.0114359511866437,887.192398305062,2823.46041540102,1.66562057484022,43521,26129,555,570,0,1,0,NA,1.59344116823364,0
"AR",5015,"Carroll",0.0357463154287846,-93.5381761152763,36.3410372492343,0.166043794636672,630,70.2260513305664,0.477946914821778,0.691189938852662,5720.14580448387,90.8331461204998,21.2299266602555,24473.8876400336,0,0,0,0.0461638491547464,0.0351699882766706,0.366915909090909,0,0.00640138408304498,0.00461036770493647,0.000542851326592929,0.00178847248191204,0.00106479473123792,0.0037528237265904,25357,68.4000015258789,4.4,26411,0.725445161290323,4.33333333333333,NA,NA,606162,223770,836970,224617,13337,17288,16829,17786,15820,14737,13244,0,0,0.0103509463722397,0.0104816692667707,NA,5.7037824746562,NA,25.8299226921328,410240,NA,0.664847658026376,0.0351699882766706,0.473519116550702,0.694358974358974,9383,89.2006820846211,39742,0,0,0,76.5999984741211,NA,65.1999969482422,72.9000015258789,78.0999984741211,2.20000004768372,NA,NA,54,66.1999969482422,67.5,57.7999992370605,53.2000007629395,51.7000007629395,66.0999984741211,60.5999984741211,49,53.2000007629395,48.7999992370605,56.7000007629395,52.7999992370605,56.2999992370605,46.5,73.0999984741211,63.5,59.7000007629395,55.5,55.0999984741211,35.060001373291,41.4799995422363,32.810001373291,48.7799987792969,66.8000030517578,15.3937685083238,2.70000004768372,0.403264963626903,204.474136225719,5515.67166825815,0.570653340282675,37226,65234,3523,3744,0.471219546972896,0.4830610766383,0.325566791082059,3.31329951416892,14.208568915897,9.05693019966593
"AR",5019,"Clark",0.242671049186735,-93.1764136776296,34.0510110352163,0.22322333590699,865,40.3436737060547,0.533803915543255,0.628663138553379,9986.80948116435,133.256883613647,33.0099407884584,40315.4648847017,0.000482802312098465,0,0,0.233415233415233,0.227426810477658,0.414921666666667,1,0.292144231573664,0.30539950062422,0.293295631505614,0.223011561498816,0.220249723944619,0.235398999782561,23546,64.9000015258789,2.9,26783,1.73167708557879,6.75308641975309,NA,NA,461429,427393,1254607,620390,15771,20997,23686,25632,24932,24402,22998,2,7.80274656679151e-05,0.00551679954441913,0.00566893424036281,5.65248918026865,5.4359030295006,58.373786407767,43.544759334233,564480,0.224514563106796,0.460188933873144,0.227426810477658,0.534903191674034,0.63953488372093,9735,128.875911658963,37564,0.000513610683102209,0,0,42.2000007629395,55.5,53.5999984741211,60.0999984741211,73.3000030517578,2.40000009536743,NA,NA,37.5,63,57.5,57,57.9000015258789,38.2000007629395,67.5999984741211,58.0999984741211,44.0999984741211,52.0999984741211,60.5999984741211,69.3000030517578,59.2000007629395,64.0999984741211,66.4000015258789,93.9000015258789,90.6999969482422,86.3000030517578,75.5999984741211,69.6999969482422,63.7599983215332,58.0299987792969,64.8199996948242,68.3600006103516,60.2000007629395,28.1855744153007,14.5,0.317131724277872,2423.50953482219,7558.47829163417,1.74736104624007,37411,21410,3922,5300,0.446328470537412,0.473163523507632,0.084648105463097,4.17609700593117,7.67685545598698,2.33261994503938
